"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SECTM1",0.734059894896435,2.5150514407078,0,0.005,1
"EEF1AKMT1",0.734074339909864,2.63052865812773,0,0.005,1
"TMEM68",0.734234319584856,2.63052865812773,0,0.005,1
"C2",0.734242235241898,2.63052865812773,0,0.005,1
"AMZ2",0.734254599116,2.17109703949043,0.034,0.014,1
"TXNDC16",0.734286441140559,2.5150514407078,0,0.005,1
"NEDD4",0.734289994561594,2.63052865812773,0,0.005,1
"ATMIN",0.73437242647317,2.63052865812773,0,0.005,1
"NCKIPSD",0.734503294768873,2.5150514407078,0,0.005,1
"SRD5A3",0.734628004831487,2.30860056324037,0.034,0.013,1
"NUDT9",0.73464619955652,2.40813623679128,0,0.005,1
"ITPR1",0.734869261146218,1.63052865812773,0.034,0.019,1
"CELF2",0.7348838353718,2.5150514407078,0,0.006,1
"NR1D1",0.734888132690836,2.12802831759855,0.034,0.015,1
"ZNF561",0.734914268928999,2.40813623679128,0,0.005,1
"LINC00936",0.734941446120993,2.63052865812773,0,0.005,1
"FAM168A",0.735231808093533,2.63052865812773,0,0.005,1
"TCEA3",0.735431412418612,0.707696518650192,0.103,0.077,1
"MTFMT",0.735478114567905,2.5150514407078,0,0.005,1
"HPS4",0.735622609795681,1.9675636454053,0.034,0.016,1
"RAD18",0.735687064420839,2.30860056324037,0,0.005,1
"YWHAB",0.735759273885661,0.389520558623937,0.31,0.272,1
"H1F0",0.736057441282773,0.66969925540841,0.172,0.133,1
"ZNF789",0.736077168838135,2.63052865812773,0,0.005,1
"AL136454.1",0.736135622254068,2.63052865812773,0,0.005,1
"BTBD9",0.736146881344822,2.5150514407078,0,0.005,1
"HSD17B1",0.736390935020187,2.5150514407078,0,0.005,1
"DSCR3",0.736404653201788,2.75605954021159,0,0.005,1
"RIOX2",0.736415757462956,2.63052865812773,0,0.005,1
"HNF1A",0.736426239116407,2.63052865812773,0,0.005,1
"TRIT1",0.736428081688294,2.5150514407078,0,0.006,1
"HMGN4",0.736431486651033,2.63052865812773,0,0.005,1
"GINS4",0.736434112097462,2.5150514407078,0,0.005,1
"SNHG21",0.736448572096161,2.63052865812773,0,0.005,1
"KIZ",0.736464354532617,2.00603779321994,0.034,0.015,1
"TSPAN17",0.73658428847353,2.63052865812773,0,0.005,1
"KLHL36",0.736721697170396,2.17109703949043,0.034,0.014,1
"EIPR1",0.736728514571508,2.63052865812773,0,0.005,1
"ELK1",0.736782415304621,2.63052865812773,0,0.005,1
"SWSAP1",0.736813022413569,2.63052865812773,0,0.005,1
"FBP2",0.736918830525428,2.30860056324037,0.034,0.013,1
"ACTR5",0.736972559993866,2.63052865812773,0,0.005,1
"PSMB8-AS1",0.737014141330559,2.40813623679128,0,0.005,1
"AURKA",0.737237089165352,2.17109703949043,0.034,0.014,1
"SPAG5",0.737293217406823,2.63052865812773,0,0.005,1
"BLZF1",0.737305119324334,1.89356306396153,0.034,0.016,1
"OBFC1",0.737359601756032,2.63052865812773,0,0.005,1
