"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NUSAP1",0.000323677203476154,-1.43390363563431,0.03,0.074,1
"B4GALT1",0.000324339277872392,1.28440925163001,0.097,0.043,1
"RTN4",0.000324813583119559,0.782315018081941,0.16,0.09,1
"FKBP11",0.000342902728558637,-2.2432200740252,0.01,0.039,1
"SPARC",0.000357079583071773,3.05794946069537,0.014,0,1
"BAG3",0.000358211420939714,2.26230795920156,0.033,0.006,1
"C7orf60",0.000372335074106926,2.99381912327565,0.016,0,1
"DEDD2",0.000376083127762751,2.23482722277945,0.037,0.006,1
"HK2",0.000382864532436966,2.3672775188031,0.036,0.006,1
"LAIR1",0.000390035268894407,0.794254631393466,0.067,0.035,1
"KCNN4",0.000391742545729331,3.05794946069537,0.016,0,1
"NAB1",0.000392453254465515,3.11935000535951,0.016,0,1
"HPSE",0.000392625838722872,2.47298695997421,0.032,0.004,1
"GZMB",0.000404225204882089,1.63592553110042,0.045,0.016,1
"NDRG1",0.000407389627869043,2.47298695997421,0.032,0.004,1
"KIAA0247",0.000408618673834258,2.70431250608067,0.025,0.002,1
"LITAF",0.000409218164798245,0.37427936155625,0.283,0.207,1
"GBE1",0.000419825252363637,2.99381912327565,0.016,0,1
"TNFRSF21",0.000426048327070374,2.74384087026731,0.027,0.002,1
"MTRNR2L2",0.000426824007048096,1.99381912327565,0.039,0.008,1
"NRIP3",0.000429894590437364,2.99381912327565,0.016,0,1
"PRDM1",0.000431353561411875,1.22897449653401,0.081,0.035,1
"PDPN",0.000436611073090647,3.05794946069537,0.016,0,1
"IFI16",0.000440523605368392,-0.839070890889089,0.062,0.115,1
"NUPR1",0.000449392994200754,3.05794946069537,0.016,0,1
"GSTO1",0.000454045637708292,0.70875841111186,0.213,0.133,1
"LINC00657",0.000454695766848562,2.27135309880456,0.028,0.004,1
"OSBPL11",0.000459878534490788,2.85631559952572,0.014,0,1
"CENPE",0.000460612196205485,2.70431250608067,0.013,0,1
